HIP,new_RA,new_DE,new_Distance,new_Vmag,new_BTmag,new_VTmag,new_Hpmag
91494,279.3128327,-42.4687007,250.2200144,5.416474702,7.548474702,5.619474702,5.484274702
54849,169.3674008,0.932502534,147.3209667,5.416603308,5.389603308,5.413603308,5.419903308
32311,101.9175638,29.99152564,174.553587,5.416624033,7.317624033,5.584624033,5.560924033
20376,65.93305628,62.25440957,131.9289841,5.417167885,7.395167885,5.597167885,5.540567885
38497,118.9924877,-36.01238183,229.5923827,5.417173727,6.904173727,5.532173727,5.586173727
43721,135.0991576,31.81748618,112.9395164,5.418486914,6.797486914,5.552486914,5.576586914
19398,62.42719881,-15.93186262,219.5118193,5.41852125,5.21152125,5.38052125,5.36932125
109472,331.774349,-10.74601479,171.2518128,5.419056549,5.272056549,5.402056549,5.384456549
8814,27.79407081,41.93743622,165.4951658,5.419111255,7.107111255,5.545111255,5.571611255
108661,329.6623332,-28.05800019,309.101558,5.419785329,5.497785329,5.601785329,5.390985329
93526,284.964359,-2.707721867,154.6289807,5.421020372,5.422020372,5.424020372,5.430520372
54173,167.2712691,-34.85617251,161.9386725,5.421128452,5.440128452,5.417128452,5.431028452
113969,338.9423922,-68.65617799,52.60689578,5.42120551,5.86720551,5.44920551,5.50730551
100965,300.451129,81.21619075,142.5426099,5.421253741,6.701253741,5.523253741,5.586853741
96302,292.8186307,30.00472656,167.4560046,5.421866746,6.116866746,5.500866746,5.547966746
12332,39.31819594,23.78346885,104.9343059,5.422535588,5.625535588,5.442535588,5.479635588
86182,263.0647487,48.58307416,104.3455482,5.422737897,6.903737897,5.556737897,5.592637897
17489,56.26416514,26.22637118,101.2958421,5.422981175,5.366981175,5.416981175,5.423681175
54477,169.8193467,-25.32634312,57.91901204,5.423010078,5.508010078,5.431010078,5.452510078
76618,234.6854061,-50.8787527,139.8594685,5.423907016,5.423907016,5.419907016,5.434707016
93299,284.1096325,50.63751914,194.2498649,5.424312071,5.190312071,5.387312071,5.361612071
4288,10.8633973,28.33628625,38.2948649,5.42452323,6.75552323,5.57552323,5.58182323
79195,242.3170862,-2.45193391,153.9698276,5.424897795,7.288897795,5.588897795,5.546897795
74605,229.7895101,64.52039727,28.72652797,5.42495084,6.07695084,5.48795084,5.54495084
43082,131.836017,-45.83340018,1007.865154,5.425188123,5.735188123,5.485188123,5.515188123
58379,180.6811421,-55.51157575,192.9073853,5.425780418,5.341780418,5.414780418,5.408780418
45333,154.5570149,64.37364403,21.90878988,5.426046177,6.165046177,5.501046177,5.555646177
67288,207.2200865,-16.9358403,196.389364,5.426176644,7.531176644,5.624176644,5.505676644
75119,230.3851311,2.597105888,77.42567972,5.426705701,6.937705701,5.536705701,5.590005701
27517,88.32066118,-13.27505725,92.4182471,5.426802215,6.464802215,5.487802215,5.582702215
106044,318.6724313,-68.99820273,119.1565752,5.427589237,7.312589237,5.719589237,5.293689237
80390,245.8612193,-36.13205192,143.9778553,5.427642391,5.299642391,5.404642391,5.398542391
102177,309.7481929,50.57280884,285.6709995,5.428204298,5.286204298,5.411204298,5.395404298
109789,332.5012325,-26.99157198,154.213767,5.42829087,5.27429087,5.39429087,5.38639087
14376,46.17799478,26.86772581,122.1044202,5.428761199,5.396761199,5.433761199,5.423661199
17738,57.09142528,-29.53801662,83.03003149,5.429085934,6.654085934,5.541085934,5.590685934
4104,12.45886363,-23.41581253,150.5342156,5.429414098,7.088414098,5.575414098,5.578514098
1647,1.519478434,-70.04124356,90.90698395,5.429734285,5.377734285,5.423734285,5.425734285
41323,127.2435482,-41.83061032,247.079913,5.429909062,5.240909062,5.405909062,5.382709062
74941,229.7052352,-60.49226547,49999.04525,5.429958536,5.300958536,5.421958536,5.404258536
12768,40.79587752,45.27518723,212.3177122,5.430035665,6.552035665,5.537035665,5.590035665
110935,328.1436281,-66.62165801,41.02875069,5.430300884,5.684300884,5.460300884,5.498400884
66936,206.7979316,5.549755573,69.13780927,5.430481532,6.999481532,5.622481532,5.593281532
117447,357.1551622,62.24279582,5001.610532,5.430699333,6.270699333,5.609699333,5.589499333
3607,10.45379558,-21.57491468,99.50745259,5.430972316,6.677972316,5.549972316,5.602172316
3544,9.613676588,56.81593178,108.8326195,5.431535292,5.461535292,5.437535292,5.447335292
13265,42.44101967,-35.46178788,159.2807192,5.431657895,7.071657895,5.569657895,5.590757895
34624,108.2767785,-27.02880576,194.6883376,5.431739481,6.682739481,5.532739481,5.596239481
93717,285.0654133,-2.510418618,101.077234,5.431935308,6.878935308,5.559935308,5.596635308
90414,275.8021654,-46.99688531,161.7455697,5.432065531,6.507065531,5.533065531,5.589065531
46454,146.528305,13.22705321,34.9355972,5.432071542,6.176071542,5.512071542,5.564471542
29736,94.1683899,12.9460483,427.7973911,5.432970264,5.465970264,5.465970264,5.477970264
17395,56.01586771,-7.534654584,39.92904874,5.433224424,5.703224424,5.463224424,5.503024424
72659,226.1055693,28.13619184,10.10939561,5.433343148,6.378343148,5.505343148,5.573443148
77227,236.471874,-0.612502345,127.718191,5.43399769,5.38299769,5.42599769,5.42919769
77859,238.3788047,-22.37282611,121.8691472,5.434859322,5.373859322,5.420859322,5.418859322
4510,13.94779273,29.85040194,215.4949583,5.435090525,6.813090525,5.548090525,5.605390525
17854,57.59449091,72.74335526,101.4306375,5.435184384,5.565184384,5.446184384,5.475384384
50333,155.1594663,14.61488437,154.2395977,5.435545326,7.573545326,5.627545326,5.526345326
76866,235.3941182,14.35749737,73.17860134,5.43556156,5.46756156,5.42256156,5.43576156
90642,276.0323067,0.051273085,74.29200321,5.435678737,6.657678737,5.545678737,5.594478737
105913,317.9926105,-40.32892918,52.28729384,5.436040345,5.985040345,5.558040345,5.534440345
20776,67.52791441,81.40377746,289.5064201,5.436187215,6.944187215,5.550187215,5.601087215
3721,10.33211822,75.4304869,248.3018901,5.437530296,5.350530296,5.427530296,5.423730296
96693,294.0168308,43.09029178,212.7844369,5.437734065,5.352734065,5.426734065,5.420634065
46741,145.0258454,-72.9026255,240.2555944,5.437853625,7.499853625,5.627853625,5.561853625
92112,277.2057869,74.75830034,96.15835938,5.437933835,5.499933835,5.440933835,5.458233835
51585,158.5001098,14.53911502,333.4891006,5.4382407,7.6662407,5.6462407,5.5230407
22871,74.73248441,-75.39048055,215.2223587,5.438764323,7.421764323,5.605764323,5.560364323
36616,114.4276008,18.86040576,92.04396337,5.439105024,6.894105024,5.559105024,5.607705024
90023,275.0194635,23.71739798,210.3007586,5.439439387,7.615439387,5.646439387,5.547039387
25769,83.10651974,63.70850672,286.9886018,5.439663464,7.653663464,5.641663464,5.515763464
18141,58.24592237,-4.482553413,151.2599148,5.439842742,5.322842742,5.426842742,5.413742742
64094,197.0363088,-65.30090042,33331.86815,5.43990455,5.42690455,5.47090455,5.48240455
522,353.8014328,-47.59730363,22.74929834,5.440163066,6.059163066,5.503163066,5.556463066
7535,21.85845437,17.45442541,32.29030424,5.440351533,5.850351533,5.484351533,5.528251533
39538,129.0668587,80.20147536,103.5994189,5.44057132,5.39057132,5.43757132,5.43387132
76397,234.0497256,-43.35569941,202.1233641,5.441108585,7.418108585,5.615108585,5.575208585
56700,176.0900161,-46.32687563,110.3998994,5.441225072,7.014225072,5.572225072,5.607525072
43851,134.8284529,12.4630437,178.6816669,5.441340111,7.370340111,5.611340111,5.619040111
110778,328.8424608,-9.672732281,19.10185566,5.44152451,6.16152451,5.47852451,5.57692451
15643,50.26739521,-23.03701845,125.6124844,5.441672538,6.550672538,5.536672538,5.595372538
105972,320.333572,67.02353747,238.826731,5.442116508,5.304116508,5.419116508,5.411416508
89507,272.391561,-41.92595543,81.96181869,5.442725808,6.666725808,5.551725808,5.603325808
79963,244.5628084,-41.22307128,143.6648364,5.442916303,5.567916303,5.453916303,5.476116303
99461,280.0994393,-8.897382448,6.404396332,5.442966932,,,5.566166932
52737,163.9162436,-14.98934059,67.29982079,5.443084195,5.584084195,5.447084195,5.480084195
105966,318.8861967,29.82363718,57.06106829,5.443231153,5.501231153,5.447231153,5.463331153
41451,131.7485871,-69.92443641,84.84157019,5.44327464,5.42127464,5.44327464,5.45007464
62572,200.1628937,82.35693871,95.83552178,5.44467488,5.40967488,5.37867488,5.45907488
46471,144.5972506,46.76040398,90.09958106,5.444763407,6.717763407,5.561763407,5.606563407
79754,244.0015906,-52.97358458,246.384198,5.445339369,7.661339369,5.658339369,5.487239369
101483,305.7295612,15.48838791,54.42276266,5.445459693,5.544459693,5.449459693,5.473959693
80214,245.4084642,33.94427381,170.7893575,5.445809944,7.466809944,5.624809944,5.568909944
102014,307.7276164,-31.43643637,72.50852281,5.446017139,6.893017139,5.570017139,5.617017139
60855,188.152841,-37.66546722,130.709183,5.446997293,5.359997293,5.437997293,5.433497293
99631,302.7942902,-0.466226814,273.3828666,5.447186787,7.307186787,5.633186787,5.588986787
37901,118.3731222,-4.838287117,71.67349266,5.447223328,7.249223328,5.618223328,5.598623328
74305,227.8620535,-55.01302992,620.4909296,5.447806567,6.893806567,5.576806567,5.613306567
13942,44.00985002,-22.84627168,28.93259753,5.448134555,5.938134555,5.500134555,5.548634555
44818,139.1618216,31.33830667,80.6918073,5.449095411,6.587095411,5.549095411,5.609695411
78246,239.5387678,-23.52947129,151.0237829,5.449109035,5.332109035,5.439109035,5.422109035
25853,83.73757235,-19.72727886,80.29692172,5.449400712,5.465400712,5.453400712,5.464800712
2942,8.922612947,35.97966347,313.4743934,5.449963769,6.551963769,5.530963769,5.594863769
60978,189.8596485,58.26143353,87.33347054,5.449985798,5.697985798,5.462985798,5.500785798
91235,278.3694621,33.86362423,162.9752391,5.450008221,5.324008221,5.440008221,5.415408221
19009,61.16035447,24.77757319,291.0972017,5.450320683,6.507320683,5.589320683,5.599520683
25861,82.96191939,3.615629557,478.635323,5.450340405,5.134340405,5.326340405,5.383240405
92308,280.7887266,-42.01146915,105.9293598,5.450721005,5.607721005,5.461721005,5.496421005
109521,328.4670882,52.70554883,56.66020138,5.451514739,5.639514739,5.472514739,5.503114739
62223,191.9402677,45.55128896,221.0572227,5.451586974,9.506586974,5.665586974,5.337486974
61621,192.6485194,-21.98776062,35.26410206,5.451904607,5.849904607,5.489904607,5.533504607
22028,71.56159867,-17.58992715,87.23812162,5.452307165,5.487307165,5.452307165,5.469707165
70794,217.4668534,-5.801840017,149.0514799,5.452417022,7.396417022,5.625417022,5.584917022
97650,292.7454341,-4.952509156,27.31255621,5.452714789,5.907714789,5.496714789,5.544414789
34440,108.4478427,17.72045105,92.89637058,5.452849997,6.778849997,5.580849997,5.623349997
10642,33.74488796,-5.134950466,101.6762936,5.452926078,6.667926078,5.551926078,5.608726078
67304,207.6599359,-48.89894635,138.8304362,5.453045663,7.197045663,5.603045663,5.593345663
80693,246.8833264,1.768809619,132.1396696,5.453252584,7.356252584,5.602252584,5.579152584
88745,265.869349,33.97535882,18.8511085,5.453509003,6.080509003,5.521509003,5.564309003
117375,355.5526149,-1.128469011,87.88052658,5.453613685,6.657613685,5.570613685,5.617413685
8240,25.98923665,-50.86368747,204.8730611,5.453630469,7.527630469,5.638630469,5.514930469
3083,9.39483804,49.78851526,408.9101047,5.453969635,7.617969635,5.632969635,5.568069635
95503,290.4905193,-22.88029099,155.3266687,5.454028713,7.319028713,5.606028713,5.590028713
25695,82.92154068,26.5859244,132.0333913,5.454508094,5.382508094,5.410508094,5.451708094
42715,132.2309263,-52.6719393,145.750063,5.454562621,5.281562621,5.427562621,5.412562621
102497,309.6714057,-37.79426008,97.00676209,5.454880964,5.349880964,5.440880964,5.438680964
34000,107.4049433,-59.19661533,144.6842286,5.455049309,5.420049309,5.576049309,5.413649309
113148,340.1946262,-13.17267126,41.53834751,5.456227993,6.885227993,5.585227993,5.623227993
11249,35.9483751,11.54725379,182.8922361,5.456962675,5.319962675,5.438962675,5.432862675
63066,194.5369861,-41.90329449,184.250474,5.457039502,7.618039502,5.650039502,5.547939502
12186,37.1780271,-32.78178604,22.01044038,5.457357075,6.262357075,5.532357075,5.585957075
30342,99.58064987,-56.55537906,47.13335909,5.457631296,5.756631296,5.490631296,5.530731296
65112,201.2625328,-51.18023847,120.6799823,5.457812248,5.281812248,5.421812248,5.407212248
62423,192.9411146,66.60415543,241.8033291,5.458381494,7.532381494,5.646381494,5.579881494
38593,119.2302644,-35.53936499,243.2947194,5.458635461,5.219635461,5.422635461,5.395035461
24902,81.02544955,43.21291601,93.79945073,5.4597875,5.6147875,5.4797875,5.5086875
82676,253.4707592,-41.69404142,1818.309188,5.460152114,5.626152114,5.442152114,5.520152114
81305,249.0372089,-42.63770283,934.6887716,5.460254016,5.880254016,5.523254016,5.541154016
63076,200.7486728,63.93216683,32.07088399,5.460323862,5.814323862,5.495323862,5.537623862
87728,267.5846397,71.68276736,224.8513485,5.460360191,5.845360191,5.486360191,5.537460191
43325,132.8089826,-40.12806655,485.7470541,5.460820182,5.551820182,5.471820182,5.492220182
93713,284.418113,53.51172943,110.1097906,5.460864064,5.447864064,5.466864064,5.469564064
44405,136.8523434,25.46603066,140.8230371,5.461859591,5.413859591,5.456859591,5.461159591
15861,50.95225628,27.56317501,69.30823782,5.462305439,7.042305439,5.596305439,5.635005439
112731,340.1849989,56.93801756,115.6094163,5.462438622,6.974438622,5.598438622,5.628138622
20171,65.24118382,23.51033414,80.5673244,5.462593859,5.364593859,5.445593859,5.441493859
44961,138.1656104,-8.057119033,196.1924695,5.46273023,6.73073023,5.56573023,5.62323023
27338,87.08012105,18.19037408,387.8088023,5.462753928,5.817753928,5.500753928,5.538253928
95865,290.6594644,-24.8300587,77.95980121,5.463869254,6.868869254,5.567869254,5.629069254
115836,330.313842,-87.7268139,157.6508283,5.464404233,7.143404233,5.609404233,5.621604233
12530,38.4464474,6.906833196,19.22982236,5.464965489,6.086965489,5.554965489,5.583265489
95447,283.5171412,19.21002071,17.3535135,5.464985754,6.400985754,5.535985754,5.603985754
29842,95.61356947,-37.21010568,89.62734409,5.465296441,6.927296441,5.586296441,5.631896441
56497,176.7706673,-46.6539994,62.6138871,5.465616038,6.801616038,5.584616038,5.626816038
14131,45.09987368,-72.505687,157.7875331,5.465821432,5.296821432,5.439821432,5.424021432
105668,317.8626938,-9.810663305,47.77400232,5.466274807,5.802274807,5.502274807,5.543874807
115152,347.806975,50.04881189,101.7389044,5.466550686,6.772550686,5.589550686,5.633950686
21479,70.66209044,-63.06763141,58.9761641,5.466695169,7.192695169,5.736695169,4.540195169
73624,225.9788904,-30.75333253,108.1491029,5.467194169,5.302194169,5.432194169,5.425694169
108543,328.2414391,-37.49101327,118.8628391,5.46800315,6.74600315,5.57700315,5.63710315
52004,159.4742727,-58.68904778,2498.161109,5.468402172,6.025402172,5.534402172,5.549702172
27196,87.33935701,51.11542125,148.5155486,5.468593099,5.523593099,5.473593099,5.495793099
94827,289.2042063,23.19889162,590.6167993,5.468773586,5.472773586,5.484773586,5.467373586
53273,164.8984669,-0.581921457,96.53546364,5.469015886,6.701015886,5.574015886,5.629515886
92614,282.2150935,22.13027912,143.4076022,5.469152616,5.335152616,5.430152616,5.422452616
62131,191.9410589,-26.83125363,122.1731992,5.469238819,7.221238819,5.617238819,5.623538819
89290,273.0548746,-40.96639116,507.4485141,5.469291056,5.261291056,5.439291056,5.411091056
30214,95.5512337,-11.53522248,510.3777831,5.469631863,5.546631863,5.572631863,5.528531863
101800,306.7637307,13.83347847,55.61020253,5.469861499,5.543861499,5.482861499,5.501961499
34912,109.1812668,52.09949218,238.0541275,5.469940835,7.620940835,5.686940835,5.527540835
75647,231.8796742,-35.15504967,128.9759989,5.470231789,5.271231789,5.437231789,5.415731789
113532,343.4525282,-28.5286411,110.3212979,5.470246845,5.781246845,5.495246845,5.537946845
42712,130.9900023,-47.95761771,515.8196262,5.470275857,5.236275857,5.435275857,5.408575857
20156,65.3855673,52.65038276,79.83399134,5.471067863,5.754067863,5.503067863,5.536967863
98194,298.9277943,40.51932653,471.992666,5.47157427,5.35057427,5.45557427,5.44817427
39566,123.2029577,-52.73455147,117.9872571,5.471948177,7.216948177,5.617948177,5.626148177
29205,93.92133065,-12.7706312,62.56393174,5.472162067,6.950162067,5.597162067,5.639862067
13965,44.74958797,48.44177989,171.1128592,5.472192572,6.581192572,5.588192572,5.630392572
16470,53.01418261,49.19319168,179.7335473,5.472421705,5.339421705,5.455421705,5.443321705
59394,184.9701435,-20.53755452,56.70541702,5.472661242,5.542661242,5.481661242,5.497661242
6732,20.7470147,21.18785146,92.89687123,5.472671759,6.897671759,5.594671759,5.638371759
9313,28.83356308,-41.7906583,76.18953294,5.472695185,6.820695185,5.587695185,5.636995185
87847,268.5455372,-2.905267965,132.536306,5.472818157,6.977818157,5.608818157,5.641418157
19388,62.55684721,21.76272264,87.69166965,5.472819759,6.864819759,5.587819759,5.638519759
81252,248.0628984,-63.54879997,99.36966374,5.473201023,6.679201023,5.580201023,5.638201023
22958,74.33161942,-4.572292703,224.0898461,5.474303839,5.308303839,5.451303839,5.439003839
24450,79.03093644,6.033766874,181.3721263,5.474835233,7.241835233,5.622835233,5.626135233
24254,80.17891916,75.41578603,116.6676712,5.47484342,5.32684342,5.45084342,5.43704342
3675,10.4397086,14.08908469,79.03262356,5.474878752,6.731878752,5.582878752,5.638378752
90913,277.9038393,-14.4293689,390.275447,5.476521766,8.088521766,5.729521766,5.558321766
87747,268.7578239,26.12973358,983.4559258,5.476775366,5.897775366,5.514775366,5.561775366
25608,83.08058302,-36.79577277,86.70326691,5.476792202,5.509792202,5.481792202,5.492592202
26382,85.80050123,20.44176198,52.58064805,5.477019532,5.757019532,5.505019532,5.543119532
80399,245.1068098,-23.52150953,32.56846145,5.47748709,,,5.61098709
3765,354.388675,29.55645891,6.612687845,5.478062207,6.613062207,5.583062207,5.615562207
70602,217.1388705,20.23765904,91.09884488,5.478275661,5.771275661,5.508275661,5.548075661
82764,253.058223,22.02952253,81.367258,5.478298253,6.709298253,5.590298253,5.646398253
94789,286.0153814,-65.08970117,89.19353864,5.478630398,5.692630398,5.492630398,5.519330398
46578,143.1936297,-26.02927007,233.0029111,5.47894611,7.23894611,5.62994611,5.64354611
116611,352.5907437,20.64173841,72.90343032,5.479403075,5.482403075,5.472403075,5.492403075
52221,162.4155267,-64.37299051,140.8595615,5.47942186,5.27842186,5.45042186,5.42792186
106787,322.8252205,20.71586831,99.41958319,5.479689901,5.847689901,5.509689901,5.555389901
95073,289.3584802,0.051599336,157.7051129,5.480128739,5.426128739,5.476128739,5.473328739
105767,320.1220948,-2.375872008,125.1729381,5.480286128,7.405286128,5.649286128,5.615386128
43932,137.2066159,35.13779056,60.90109654,5.480605266,5.689605266,5.500605266,5.539405266
75178,230.5929248,33.4679083,79.3549863,5.480740761,5.410740761,5.470740761,5.470540761
21949,71.70939273,-71.53330025,144.905269,5.481939751,5.323939751,5.454939751,5.442839751
101243,306.0642106,49.71913187,126.3721517,5.482624574,7.521624574,5.676624574,5.571824574
21743,70.51301813,-23.68367534,93.36569121,5.483539278,6.667539278,5.592539278,5.647739278
39360,121.9289029,-40.81457273,146.5779043,5.483955141,5.293955141,5.444955141,5.426155141
45526,139.8886832,-8.061569751,210.8381351,5.484051534,5.378051534,5.457051534,5.456951534
115142,345.8293872,-0.911617402,33.62499966,5.484233621,5.950233621,5.543233621,5.579633621
20884,67.42897633,2.687214186,115.6076306,5.484349553,5.352349553,5.471349553,5.458349553
7679,23.55580676,-19.93500802,67.34064498,5.484356748,5.876356748,5.520356748,5.567056748
61136,188.3275142,-59.10304267,514.1825182,5.484595184,6.228595184,5.556595184,5.616295184
47267,145.8905011,-42.44393605,146.8783465,5.484864196,6.739864196,5.580864196,5.647964196
18434,59.1750715,35.77667199,296.9862675,5.485378228,5.410378228,5.478378228,5.474178228
49065,158.9608645,-81.82001828,119.9159212,5.485494522,5.538494522,5.482494522,5.503394522
24555,79.60315157,12.88378884,111.0920158,5.485582845,5.473582845,5.488582845,5.490082845
13702,43.27900084,23.51593355,33.91285738,5.486145379,6.029145379,5.541145379,5.594345379
68581,211.0893561,-25.97972778,134.1497802,5.486149511,7.224149511,5.635149511,5.644349511
38639,119.982254,48.49350042,156.946534,5.486433787,7.404433787,5.641433787,5.618033787
82960,254.0201346,-32.35934845,222.8934192,5.486548801,7.575548801,5.669548801,5.597648801
23043,74.72711566,18.42794312,143.1691286,5.486637145,7.166637145,5.617637145,5.650937145
41395,128.4778343,-10.86841852,80.92158941,5.486774913,6.997774913,5.611774913,5.649274913
82135,251.1932817,-37.57329819,113.6043323,5.486777986,6.734777986,5.599777986,5.652877986
22626,73.76417738,64.75267506,154.3783304,5.487497605,7.465497605,5.667497605,5.503197605
12444,38.11904813,-2.945133782,18.74362152,5.487793212,6.101793212,5.547793212,5.601793212
81141,248.1900951,-70.3427192,287.42753,5.488022308,7.102022308,5.622022308,5.676822308
107835,325.1789725,-69.36054876,168.7820947,5.488696098,7.285696098,5.637696098,5.629296098
77902,238.5753041,20.77103314,187.8498957,5.489051224,7.576051224,5.666051224,5.596251224
23554,77.04568677,-23.03031724,56.809062,5.489159282,5.600159282,5.478159282,5.506759282
15338,49.36176592,45.08818638,197.5749118,5.489411568,5.401411568,5.471411568,5.471011568
9570,30.10075844,35.04427583,112.9672388,5.48964211,5.55564211,5.50964211,5.52104211
53781,165.7971048,45.76178469,272.7802426,5.490073177,7.403073177,5.644073177,5.616373177
29941,94.90005766,-19.63657169,302.1383098,5.490398196,5.268398196,5.457398196,5.433298196
103401,313.4140559,-8.885244886,184.5430888,5.490485359,7.427485359,5.658485359,5.616285359
110529,333.9245444,-23.27063143,81.83284897,5.490544586,6.717544586,5.596544586,5.652744586
85537,261.1221268,2.573997226,65.436418,5.490613505,5.780613505,5.527613505,5.562813505
51821,159.535052,-39.01916292,255.3099355,5.490661615,9.713661615,5.843661615,5.365361615
12107,38.748815,-7.019165293,155.6387595,5.490735599,7.563735599,5.676735599,5.574835599
25950,83.28309258,17.58441733,341.0492049,5.490999464,5.468999464,5.477999464,5.494699464
93667,285.2884991,-30.0065407,167.5947148,5.491173249,5.530173249,5.502173249,5.508873249
103145,312.5317558,34.00645402,188.7610847,5.491331232,7.498331232,5.669331232,5.617331232
91004,278.3637371,-23.86289681,1053.296076,5.491370357,7.880370357,5.708370357,5.589070357
107,359.2119262,-50.17908496,168.2741469,5.492151224,7.588151224,5.684151224,5.586451224
23166,76.12049614,-13.82991919,40.13380881,5.492182056,6.023182056,5.563182056,5.595682056
79387,242.7299291,-6.417587422,78.85899022,5.492308617,5.638308617,5.509308617,5.535408617
43797,144.6878029,-51.57219429,21.95354623,5.493049569,6.073049569,5.551049569,5.604649569
20219,65.6890988,18.19058494,43.06937864,5.493340883,5.832340883,5.522340883,5.564740883
15547,49.37746501,79.87668737,82.92542279,5.493530826,5.756530826,5.529530826,5.563630826
13327,42.66544325,16.32633827,145.2827767,5.493615222,5.362615222,5.477615222,5.468215222
66753,214.1037235,-83.85183694,76.32959062,5.494192419,5.714192419,5.515192419,5.552492419
4889,14.8266773,33.28065003,126.727744,5.494232181,5.436232181,5.485232181,5.488732181
112381,340.3922304,-46.20054382,201.2766924,5.494374896,7.201374896,5.629374896,5.645174896
36439,123.4603489,56.54942447,21.26928572,5.494444857,6.040444857,5.553444857,5.602444857
76996,235.2916319,-81.92262476,64.3308033,5.495444536,5.642444536,5.512444536,5.538044536
64792,203.499973,15.47656943,20.66366036,5.495702066,6.209702066,5.565702066,5.619802066
31167,100.6335466,-2.567128504,41.20803866,5.495787885,5.811787885,5.531787885,5.569887885
40282,124.3484838,-49.95628139,228.3936251,5.495859371,7.638859371,5.690859371,5.586959371
20995,68.42551267,19.9615997,41.97712116,5.497083528,5.929083528,5.587083528,5.563083528
36039,116.3247083,-79.42304553,140.2863947,5.49746365,7.14646365,5.62946365,5.64546365
23900,77.09278844,24.45856163,988.9659795,5.497513629,5.537513629,5.504513629,5.514513629
61309,189.9420607,34.01689631,84.53900374,5.497737978,6.783737978,5.605737978,5.664037978
65728,204.1691916,59.44986366,75.8739933,5.49828604,5.56728604,5.55828604,5.57178604
111062,334.6906811,7.278913626,52.54306752,5.498330188,5.962330188,5.539330188,5.581730188
28524,90.95595341,-33.5812566,167.1797639,5.499109044,7.558109044,5.678109044,5.616009044
110725,333.6861057,71.23982074,161.7603494,5.500698086,7.081698086,5.639698086,5.667998086
103094,312.4138536,45.54367534,230.4980655,5.500706976,6.883706976,5.605706976,5.664306976
25555,82.36766948,16.91067867,171.8215251,5.501266913,5.510266913,5.494266913,5.511466913
77060,235.9036307,-11.78190681,46.95751941,5.501268526,5.791268526,5.536268526,5.568068526
29716,96.74824294,3.828039481,33.79514894,5.501612479,6.090612479,5.556612479,5.612212479
16780,53.98991087,-10.17301134,113.2280249,5.502261915,6.675261915,5.625261915,5.675261915
31583,99.56789282,-4.669726659,253.699121,5.5024786,5.3874786,5.4834786,5.4767786
17167,55.17329003,-4.615412832,223.9279949,5.502734904,5.315734904,5.475734904,5.455234904
13951,44.68413151,-1.051609412,99.79574375,5.502809184,5.409809184,5.478809184,5.483509184
89369,272.9119577,-20.55878517,156.0024175,5.503455216,7.462455216,5.666455216,5.618855216
27955,89.44642212,-39.73382349,152.7108473,5.503639582,7.481639582,5.692639582,5.614239582
110506,330.4976685,-43.70791739,38.50670691,5.50412214,5.94112214,5.55312214,5.59612214
28098,89.31382137,-31.24299685,445.2638466,5.504611484,5.966611484,5.548611484,5.597811484
92630,282.5551872,-46.00333913,292.5846761,5.505029778,7.627029778,5.691029778,5.603229778
45219,140.2538356,-58.96472629,143.2375214,5.505067672,6.558067672,5.594067672,5.648367672
19335,63.64842934,47.88066851,21.19617387,5.505762135,6.134762135,5.564762135,5.620062135
97260,295.575425,-30.93543714,166.9296396,5.506173199,5.533173199,5.512173199,5.521073199
17103,54.9840362,4.346986162,120.4030908,5.506310202,6.705310202,5.614310202,5.670310202
79488,243.1306853,6.028471721,133.0294813,5.506545589,7.438545589,5.674545589,5.646345589
73133,224.3477063,-10.36890824,167.0649416,5.506789737,7.435789737,5.664789737,5.634089737
91217,276.4727027,12.245166,41.17146248,5.506867637,5.958867637,5.549867637,5.594767637
17506,56.29084442,1.098965383,105.1595864,5.506984229,7.371984229,5.667984229,5.647784229
102916,311.7864972,-37.20629285,191.1602232,5.507004363,7.319004363,5.656004363,5.653804363
100435,305.23181,24.65262089,554.3170441,5.507184036,5.413184036,5.517184036,5.508684036
27581,88.53697251,16.14637034,94.36829619,5.507633063,,6.144633063,5.685833063
20789,67.11331892,24.52867374,125.9280635,5.507725355,5.372725355,5.482725355,5.474625355
30728,97.99905725,4.646572402,87.95713467,5.507729703,6.831729703,5.619729703,5.668629703
59232,182.4711994,-40.96257911,640.5575103,5.508413629,5.382413629,5.494413629,5.485613629
2661,7.601531693,-29.04411854,149.5920204,5.509061337,7.141061337,5.647061337,5.667761337
80337,243.5179268,-23.89235829,13.72553624,5.509472211,6.281472211,5.578472211,5.638872211
70915,217.9399928,-43.91080174,146.179968,5.509719822,5.398719822,5.490719822,5.482919822
14417,45.99950857,80.22326812,215.2954466,5.511038438,7.512038438,5.681038438,5.602638438
98962,296.0760275,62.22099095,56.04756175,5.51126156,7.06726156,5.65326156,5.67956156
75572,231.6230334,34.5781785,153.7645984,5.511652937,7.362652937,5.670652937,5.648452937
79199,242.2741704,-32.01093363,133.5866613,5.51279036,5.41279036,5.50079036,5.49279036
29263,93.01693022,-40.21210018,258.5576776,5.513104006,7.692104006,5.727104006,5.560004006
79280,242.2729289,75.35666998,207.2193349,5.513131778,5.385131778,5.494131778,5.482831778
51502,194.523703,79.90627254,24.25629354,5.513254093,5.969254093,5.561254093,5.608354093
105259,319.5596521,58.68317235,1125.897122,5.514443578,7.112443578,5.795443578,5.647443578
35044,110.391535,-25.89390867,81.13793203,5.514775571,7.111775571,5.656775571,5.677975571
